0,1,2,3,4,5
"{'key': 'rank', 'value': '928'}","{'key': 'revenues', 'value': '1713.20'}","{'key': 'industry', 'value': 'Specialty Retailers'}","{'key': 'hqCity', 'value': 'Fort Myers'}","{'key': 'hqState', 'value': 'FL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': ""Chico's FAS, Inc.""}"
"{'key': 'rank', 'value': '929'}","{'key': 'revenues', 'value': '1711.60'}","{'key': 'industry', 'value': 'Insurance: Life, Health (Mutual)'}","{'key': 'hqCity', 'value': 'New Haven'}","{'key': 'hqState', 'value': 'CT'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Knights of Columbus'}"
"{'key': 'rank', 'value': '925'}","{'key': 'revenues', 'value': '1714.30'}","{'key': 'industry', 'value': 'Insurance: Life, Health (stock)'}","{'key': 'hqCity', 'value': 'Bellevue'}","{'key': 'hqState', 'value': 'WA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Symetra Financial Corp.'}"
"{'key': 'rank', 'value': '926'}","{'key': 'revenues', 'value': '1713.70'}","{'key': 'industry', 'value': 'Computer Software'}","{'key': 'hqCity', 'value': 'San Rafael'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Autodesk Inc.'}"
"{'key': 'rank', 'value': '921'}","{'key': 'revenues', 'value': '1728.90'}","{'key': 'industry', 'value': 'Scientific,Photographic and Control Equipment'}","{'key': 'hqCity', 'value': 'Columbus'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Mettler-Toledo International Inc.'}"
"{'key': 'rank', 'value': '922'}","{'key': 'revenues', 'value': '1724.10'}","{'key': 'industry', 'value': 'Telecommunications'}","{'key': 'hqCity', 'value': 'Boston'}","{'key': 'hqState', 'value': 'MA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'American Tower Corporation'}"
"{'key': 'rank', 'value': '923'}","{'key': 'revenues', 'value': '1724.00'}","{'key': 'industry', 'value': 'Computer Peripherals'}","{'key': 'hqCity', 'value': 'Oakdale'}","{'key': 'hqState', 'value': 'MN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Imation Corp.'}"
"{'key': 'rank', 'value': '924'}","{'key': 'revenues', 'value': '1714.60'}","{'key': 'industry', 'value': 'Publishing, Printing'}","{'key': 'hqCity', 'value': 'Stamford'}","{'key': 'hqState', 'value': 'CT'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Cenveo Inc.'}"
"{'key': 'rank', 'value': '918'}","{'key': 'revenues', 'value': '1729.60'}","{'key': 'industry', 'value': 'Wholesalers: Diversified'}","{'key': 'hqCity', 'value': 'Carmel'}","{'key': 'hqState', 'value': 'IN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Kar Auction Services, Inc.'}"
"{'key': 'rank', 'value': '919'}","{'key': 'revenues', 'value': '1729.30'}","{'key': 'industry', 'value': 'Diversified Financials'}","{'key': 'hqCity', 'value': 'Itasca'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Arthur J. Gallagher &amp; Co.'}"
"{'key': 'rank', 'value': '920'}","{'key': 'revenues', 'value': '1729.30'}","{'key': 'industry', 'value': 'Industrial Machinery'}","{'key': 'hqCity', 'value': 'Cleveland'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Lincoln Electric Holdings, Inc.'}"
"{'key': 'rank', 'value': '915'}","{'key': 'revenues', 'value': '1752.80'}","{'key': 'industry', 'value': 'Specialty Retailers'}","{'key': 'hqCity', 'value': 'Atlanta'}","{'key': 'hqState', 'value': 'GA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': ""Aaron's, Inc.""}"
"{'key': 'rank', 'value': '916'}","{'key': 'revenues', 'value': '1750.50'}","{'key': 'industry', 'value': 'Food Services'}","{'key': 'hqCity', 'value': 'Columbus'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Bob Evans Farms, Inc.'}"
"{'key': 'rank', 'value': '917'}","{'key': 'revenues', 'value': '1734.00'}","{'key': 'industry', 'value': 'Wholesalers: Diversified'}","{'key': 'hqCity', 'value': 'Peabody'}","{'key': 'hqState', 'value': 'MA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Beacon Roofing Supply, Inc.'}"
"{'key': 'rank', 'value': '911'}","{'key': 'revenues', 'value': '1770.20'}","{'key': 'industry', 'value': 'Oil and Gas Equipment, Services'}","{'key': 'hqCity', 'value': 'Houston'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Rowan Companies, Inc.'}"
"{'key': 'rank', 'value': '912'}","{'key': 'revenues', 'value': '1768.90'}","{'key': 'industry', 'value': 'Semiconductors and Other Electronic Components'}","{'key': 'hqCity', 'value': 'Phoenix'}","{'key': 'hqState', 'value': 'AZ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'ON Semiconductor Corporation'}"
"{'key': 'rank', 'value': '913'}","{'key': 'revenues', 'value': '1765.20'}","{'key': 'industry', 'value': 'Aerospace and Defense'}","{'key': 'hqCity', 'value': 'Thousand Oaks'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Teledyne Technologies Incorporated'}"
"{'key': 'rank', 'value': '914'}","{'key': 'revenues', 'value': '1755.30'}","{'key': 'industry', 'value': 'Homebuilders'}","{'key': 'hqCity', 'value': 'Horsham'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Toll Brothers, Inc.'}"
"{'key': 'rank', 'value': '908'}","{'key': 'revenues', 'value': '1776.50'}","{'key': 'industry', 'value': 'Pharmaceuticals'}","{'key': 'hqCity', 'value': 'Bristol'}","{'key': 'hqState', 'value': 'TN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'King Pharmaceuticals, Inc.'}"
"{'key': 'rank', 'value': '909'}","{'key': 'revenues', 'value': '1773.70'}","{'key': 'industry', 'value': 'Diversified Financials'}","{'key': 'hqCity', 'value': 'New York'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'The Blackstone Group L.P.'}"
"{'key': 'rank', 'value': '910'}","{'key': 'revenues', 'value': '1770.40'}","{'key': 'industry', 'value': 'Pipelines'}","{'key': 'hqCity', 'value': 'Houston'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Buckeye GP Holdings, L.P.'}"
"{'key': 'rank', 'value': '906'}","{'key': 'revenues', 'value': '1779.70'}","{'key': 'industry', 'value': 'Specialty Retailers'}","{'key': 'hqCity', 'value': 'Irving'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Zale Corporation'}"
"{'key': 'rank', 'value': '907'}","{'key': 'revenues', 'value': '1778.10'}","{'key': 'industry', 'value': 'Industrial Machinery'}","{'key': 'hqCity', 'value': 'Quincy'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Gardner Denver, Inc.'}"
"{'key': 'rank', 'value': '902'}","{'key': 'revenues', 'value': '1789.50'}","{'key': 'industry', 'value': 'Food Production'}","{'key': 'hqCity', 'value': 'Laurel'}","{'key': 'hqState', 'value': 'MS'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Sanderson Farms, Inc.'}"
"{'key': 'rank', 'value': '903'}","{'key': 'revenues', 'value': '1788.10'}","{'key': 'industry', 'value': 'Food and Drug Stores'}","{'key': 'hqCity', 'value': 'Memphis'}","{'key': 'hqState', 'value': 'TN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': ""Fred's, Inc.""}"
"{'key': 'rank', 'value': '904'}","{'key': 'revenues', 'value': '1786.60'}","{'key': 'industry', 'value': 'Industrial Machinery'}","{'key': 'hqCity', 'value': 'Omaha'}","{'key': 'hqState', 'value': 'NE'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Valmont Industries, Inc.'}"
"{'key': 'rank', 'value': '905'}","{'key': 'revenues', 'value': '1784.20'}","{'key': 'industry', 'value': 'Medical Products and Equipment'}","{'key': 'hqCity', 'value': 'Hercules'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Bio-Rad Laboratories, Inc.'}"
"{'key': 'rank', 'value': '901'}","{'key': 'revenues', 'value': '1792.30'}","{'key': 'industry', 'value': 'Savings Institutions'}","{'key': 'hqCity', 'value': 'Westbury'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'New York Community Bancorp, Inc.'}"
"{'key': 'rank', 'value': '899'}","{'key': 'revenues', 'value': '1804.00'}","{'key': 'industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqCity', 'value': 'Portland'}","{'key': 'hqState', 'value': 'OR'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Portland General Electric Company'}"
"{'key': 'rank', 'value': '900'}","{'key': 'revenues', 'value': '1797.20'}","{'key': 'industry', 'value': 'Diversified Financials'}","{'key': 'hqCity', 'value': 'New York'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': ""Moody's Corporation""}"
"{'key': 'rank', 'value': '896'}","{'key': 'revenues', 'value': '1814.10'}","{'key': 'industry', 'value': 'Publishing, Printing'}","{'key': 'hqCity', 'value': 'New York'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'M &amp; F Worldwide Corp.'}"
"{'key': 'rank', 'value': '897'}","{'key': 'revenues', 'value': '1809.70'}","{'key': 'industry', 'value': 'Aerospace and Defense'}","{'key': 'hqCity', 'value': 'Parsippany'}","{'key': 'hqState', 'value': 'NJ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Curtiss-Wright Corporation'}"
"{'key': 'rank', 'value': '898'}","{'key': 'revenues', 'value': '1805.30'}","{'key': 'industry', 'value': 'Oil and Gas Equipment, Services'}","{'key': 'hqCity', 'value': 'Houston'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Pride International, Inc.'}"
"{'key': 'rank', 'value': '893'}","{'key': 'revenues', 'value': '1824.50'}","{'key': 'industry', 'value': 'Financial Data Services'}","{'key': 'hqCity', 'value': 'Atlanta'}","{'key': 'hqState', 'value': 'GA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Equifax Inc.'}"
"{'key': 'rank', 'value': '894'}","{'key': 'revenues', 'value': '1823.30'}","{'key': 'industry', 'value': 'Wholesalers: Diversified'}","{'key': 'hqCity', 'value': 'Chicago'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'True Value Company'}"
"{'key': 'rank', 'value': '895'}","{'key': 'revenues', 'value': '1822.10'}","{'key': 'industry', 'value': 'Oil and Gas Equipment, Services'}","{'key': 'hqCity', 'value': 'Houston'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Oceaneering International, Inc.'}"
"{'key': 'rank', 'value': '891'}","{'key': 'revenues', 'value': '1825.20'}","{'key': 'industry', 'value': 'Semiconductors and Other Electronic Components'}","{'key': 'hqCity', 'value': 'San Jose'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Xilinx, Inc.'}"
"{'key': 'rank', 'value': '892'}","{'key': 'revenues', 'value': '1824.90'}","{'key': 'industry', 'value': 'Homebuilders'}","{'key': 'hqCity', 'value': 'Los Angeles'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'KB Home'}"
"{'key': 'rank', 'value': '887'}","{'key': 'revenues', 'value': '1835.30'}","{'key': 'industry', 'value': 'Scientific,Photographic and Control Equipment'}","{'key': 'hqCity', 'value': 'Waltham'}","{'key': 'hqState', 'value': 'MA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'PerkinElmer, Inc.'}"
"{'key': 'rank', 'value': '888'}","{'key': 'revenues', 'value': '1828.50'}","{'key': 'industry', 'value': 'Specialty Retailers'}","{'key': 'hqCity', 'value': 'New York'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'AnnTaylor Stores Corporation'}"
"{'key': 'rank', 'value': '889'}","{'key': 'revenues', 'value': '1828.40'}","{'key': 'industry', 'value': 'Diversified Financials'}","{'key': 'hqCity', 'value': 'Irvine'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Impac Mortgage Holdings, Inc.'}"
"{'key': 'rank', 'value': '890'}","{'key': 'revenues', 'value': '1826.30'}","{'key': 'industry', 'value': 'Electronics, Electrical Equip.'}","{'key': 'hqCity', 'value': 'Beloit'}","{'key': 'hqState', 'value': 'WI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Regal Beloit Corporation'}"
"{'key': 'rank', 'value': '884'}","{'key': 'revenues', 'value': '1841.60'}","{'key': 'industry', 'value': 'Packaging, Containers'}","{'key': 'hqCity', 'value': 'Crystal Lake'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'AptarGroup, Inc.'}"
"{'key': 'rank', 'value': '885'}","{'key': 'revenues', 'value': '1841.20'}","{'key': 'industry', 'value': 'Health Care: Pharmacy and Other Services'}","{'key': 'hqCity', 'value': 'Louisville'}","{'key': 'hqState', 'value': 'KY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'PharMerica Corporation'}"
"{'key': 'rank', 'value': '886'}","{'key': 'revenues', 'value': '1837.50'}","{'key': 'industry', 'value': 'Food and Drug Stores'}","{'key': 'hqCity', 'value': 'New York'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Duane Reade Holdings, Inc.'}"
"{'key': 'rank', 'value': '880'}","{'key': 'revenues', 'value': '1848.90'}","{'key': 'industry', 'value': 'Aerospace and Defense'}","{'key': 'hqCity', 'value': 'East Aurora'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Moog Inc.'}"
"{'key': 'rank', 'value': '881'}","{'key': 'revenues', 'value': '1848.00'}","{'key': 'industry', 'value': 'Wholesalers: Electronics and Office Equipment'}","{'key': 'hqCity', 'value': 'Greenville'}","{'key': 'hqState', 'value': 'SC'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'ScanSource, Inc.'}"
"{'key': 'rank', 'value': '882'}","{'key': 'revenues', 'value': '1846.60'}","{'key': 'industry', 'value': 'Petroleum Refining'}","{'key': 'hqCity', 'value': 'Indianapolis'}","{'key': 'hqState', 'value': 'IN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Calumet Specialty Products Partners, L.P.'}"
"{'key': 'rank', 'value': '883'}","{'key': 'revenues', 'value': '1846.60'}","{'key': 'industry', 'value': 'Education'}","{'key': 'hqCity', 'value': 'Hoffman Estates'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Career Education Corporation'}"
"{'key': 'rank', 'value': '875'}","{'key': 'revenues', 'value': '1867.10'}","{'key': 'industry', 'value': 'Health Care: Medical Facilities'}","{'key': 'hqCity', 'value': 'Franklin'}","{'key': 'hqState', 'value': 'TN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Psychiatric Solutions, Inc.'}"
"{'key': 'rank', 'value': '876'}","{'key': 'revenues', 'value': '1862.10'}","{'key': 'industry', 'value': 'Mining, Crude-Oil Production'}","{'key': 'hqCity', 'value': 'Irving'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Pioneer Natural Resources Company'}"
"{'key': 'rank', 'value': '877'}","{'key': 'revenues', 'value': '1858.60'}","{'key': 'industry', 'value': 'Financial Data Services'}","{'key': 'hqCity', 'value': 'Columbus'}","{'key': 'hqState', 'value': 'GA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Total System Services, Inc.'}"
"{'key': 'rank', 'value': '878'}","{'key': 'revenues', 'value': '1858.20'}","{'key': 'industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqCity', 'value': 'Topeka'}","{'key': 'hqState', 'value': 'KS'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Westar Energy, Inc.'}"
