0,1,2,3,4,5,6,7,8,9,10,11,12,13
"{'key': 'rank', 'value': '13'}","{'key': 'revenues', 'value': '125696'}","{'key': 'revChange', 'value': '-1.2'}","{'key': 'profits', 'value': '83963'}","{'key': 'prftChange', 'value': '387.6'}","{'key': 'assets', 'value': '3270108'}","{'key': 'totSHEqty', 'value': '9541'}","{'key': 'mktVal', 'value': '4516'}","{'key': 'prftPctSls', 'value': '66.8'}","{'key': 'prftPctAsts', 'value': '2.6'}","{'key': 'prftPctSHEqty', 'value': '880'}","{'key': 'industry', 'value': 'Diversified Financials'}","{'key': 'hqState', 'value': 'DC'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Fannie Mae'}"
"{'key': 'rank', 'value': '10'}","{'key': 'revenues', 'value': '137758'}","{'key': 'revChange', 'value': '-0.4'}","{'key': 'profits', 'value': '2720'}","{'key': 'prftChange', 'value': '30.6'}","{'key': 'assets', 'value': '47260'}","{'key': 'totSHEqty', 'value': '19460'}","{'key': 'mktVal', 'value': '28276'}","{'key': 'prftPctSls', 'value': '2'}","{'key': 'prftPctAsts', 'value': '5.8'}","{'key': 'prftPctSHEqty', 'value': '14'}","{'key': 'industry', 'value': 'Petroleum Refining'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Valero Energy'}"
"{'key': 'rank', 'value': '11'}","{'key': 'revenues', 'value': '128752'}","{'key': 'revChange', 'value': '1'}","{'key': 'profits', 'value': '18249'}","{'key': 'prftChange', 'value': '151.2'}","{'key': 'assets', 'value': '277787'}","{'key': 'totSHEqty', 'value': '90988'}","{'key': 'mktVal', 'value': '182604'}","{'key': 'prftPctSls', 'value': '14.2'}","{'key': 'prftPctAsts', 'value': '6.6'}","{'key': 'prftPctSHEqty', 'value': '20.1'}","{'key': 'industry', 'value': 'Telecommunications'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'AT&amp;T'}"
"{'key': 'rank', 'value': '8'}","{'key': 'revenues', 'value': '146917'}","{'key': 'revChange', 'value': '9.4'}","{'key': 'profits', 'value': '7155'}","{'key': 'prftChange', 'value': '26.3'}","{'key': 'assets', 'value': '202026'}","{'key': 'totSHEqty', 'value': '26383'}","{'key': 'mktVal', 'value': '61523'}","{'key': 'prftPctSls', 'value': '4.9'}","{'key': 'prftPctAsts', 'value': '3.5'}","{'key': 'prftPctSHEqty', 'value': '27.1'}","{'key': 'industry', 'value': 'Motor Vehicles and Parts'}","{'key': 'hqState', 'value': 'MI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Ford Motor'}"
"{'key': 'rank', 'value': '9'}","{'key': 'revenues', 'value': '146231'}","{'key': 'revChange', 'value': '-0.4'}","{'key': 'profits', 'value': '13057'}","{'key': 'prftChange', 'value': '-4.3'}","{'key': 'assets', 'value': '656560'}","{'key': 'totSHEqty', 'value': '130566'}","{'key': 'mktVal', 'value': '259547'}","{'key': 'prftPctSls', 'value': '8.9'}","{'key': 'prftPctAsts', 'value': '2'}","{'key': 'prftPctSHEqty', 'value': '10'}","{'key': 'industry', 'value': 'Diversified Financials'}","{'key': 'hqState', 'value': 'CT'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'General Electric'}"
"{'key': 'rank', 'value': '7'}","{'key': 'revenues', 'value': '155427'}","{'key': 'revChange', 'value': '2.1'}","{'key': 'profits', 'value': '5346'}","{'key': 'prftChange', 'value': '-13.6'}","{'key': 'assets', 'value': '166344'}","{'key': 'totSHEqty', 'value': '42607'}","{'key': 'mktVal', 'value': '54720'}","{'key': 'prftPctSls', 'value': '3.4'}","{'key': 'prftPctAsts', 'value': '3.2'}","{'key': 'prftPctSHEqty', 'value': '12.5'}","{'key': 'industry', 'value': 'Motor Vehicles and Parts'}","{'key': 'hqState', 'value': 'MI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'General Motors'}"
"{'key': 'rank', 'value': '5'}","{'key': 'revenues', 'value': '170910'}","{'key': 'revChange', 'value': '9.2'}","{'key': 'profits', 'value': '37037'}","{'key': 'prftChange', 'value': '-11.3'}","{'key': 'assets', 'value': '207000'}","{'key': 'totSHEqty', 'value': '123549'}","{'key': 'mktVal', 'value': '479069'}","{'key': 'prftPctSls', 'value': '21.7'}","{'key': 'prftPctAsts', 'value': '17.9'}","{'key': 'prftPctSHEqty', 'value': '30'}","{'key': 'industry', 'value': 'Computers, Office Equipment'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Apple'}"
"{'key': 'rank', 'value': '6'}","{'key': 'revenues', 'value': '161175'}","{'key': 'revChange', 'value': '-4.9'}","{'key': 'profits', 'value': '3726'}","{'key': 'prftChange', 'value': '-9.7'}","{'key': 'assets', 'value': '49798'}","{'key': 'totSHEqty', 'value': '21950'}","{'key': 'mktVal', 'value': '45282'}","{'key': 'prftPctSls', 'value': '2.3'}","{'key': 'prftPctAsts', 'value': '7.5'}","{'key': 'prftPctSHEqty', 'value': '17'}","{'key': 'industry', 'value': 'Petroleum Refining'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Phillips 66'}"
"{'key': 'rank', 'value': '4'}","{'key': 'revenues', 'value': '182150'}","{'key': 'revChange', 'value': '12.1'}","{'key': 'profits', 'value': '19476'}","{'key': 'prftChange', 'value': '31.4'}","{'key': 'assets', 'value': '484931'}","{'key': 'totSHEqty', 'value': '221890'}","{'key': 'mktVal', 'value': '308003'}","{'key': 'prftPctSls', 'value': '10.7'}","{'key': 'prftPctAsts', 'value': '4'}","{'key': 'prftPctSHEqty', 'value': '8.8'}","{'key': 'industry', 'value': 'Insurance: Property and Casualty (Stock)'}","{'key': 'hqState', 'value': 'NE'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Berkshire Hathaway'}"
"{'key': 'rank', 'value': '2'}","{'key': 'revenues', 'value': '407666'}","{'key': 'revChange', 'value': '-9.4'}","{'key': 'profits', 'value': '32580'}","{'key': 'prftChange', 'value': '-27.4'}","{'key': 'assets', 'value': '346808'}","{'key': 'totSHEqty', 'value': '174003'}","{'key': 'mktVal', 'value': '422098'}","{'key': 'prftPctSls', 'value': '8'}","{'key': 'prftPctAsts', 'value': '9.4'}","{'key': 'prftPctSHEqty', 'value': '18.7'}","{'key': 'industry', 'value': 'Petroleum Refining'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Exxon Mobil'}"
"{'key': 'rank', 'value': '3'}","{'key': 'revenues', 'value': '220356'}","{'key': 'revChange', 'value': '-5.8'}","{'key': 'profits', 'value': '21423'}","{'key': 'prftChange', 'value': '-18.2'}","{'key': 'assets', 'value': '253753'}","{'key': 'totSHEqty', 'value': '149113'}","{'key': 'mktVal', 'value': '227014'}","{'key': 'prftPctSls', 'value': '9.7'}","{'key': 'prftPctAsts', 'value': '8.4'}","{'key': 'prftPctSHEqty', 'value': '14.4'}","{'key': 'industry', 'value': 'Petroleum Refining'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Chevron'}"
"{'key': 'rank', 'value': '1'}","{'key': 'revenues', 'value': '476294'}","{'key': 'revChange', 'value': '1.5'}","{'key': 'profits', 'value': '16022'}","{'key': 'prftChange', 'value': '-5.7'}","{'key': 'assets', 'value': '204751'}","{'key': 'totSHEqty', 'value': '76255'}","{'key': 'mktVal', 'value': '246805'}","{'key': 'prftPctSls', 'value': '3.4'}","{'key': 'prftPctAsts', 'value': '7.8'}","{'key': 'prftPctSHEqty', 'value': '21'}","{'key': 'industry', 'value': 'General Merchandisers'}","{'key': 'hqState', 'value': 'AR'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Wal-Mart Stores'}"
"{'key': 'rank', 'value': '100'}","{'key': 'revenues', 'value': '31217'}","{'key': 'revChange', 'value': '-0.5'}","{'key': 'profits', 'value': '8576'}","{'key': 'prftChange', 'value': '-2.5'}","{'key': 'assets', 'value': '38168'}","{'key': 'totSHEqty', 'value': '-7766'}","{'key': 'mktVal', 'value': '129779'}","{'key': 'prftPctSls', 'value': '27.5'}","{'key': 'prftPctAsts', 'value': '22.5'}","{'key': 'prftPctSHEqty', 'value': ''}","{'key': 'industry', 'value': 'Tobacco'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Philip Morris International Inc.'}"
"{'key': 'rank', 'value': '99'}","{'key': 'revenues', 'value': '31218'}","{'key': 'revChange', 'value': '-0.9'}","{'key': 'profits', 'value': '2357'}","{'key': 'prftChange', 'value': ''}","{'key': 'assets', 'value': '35448'}","{'key': 'totSHEqty', 'value': '14501'}","{'key': 'mktVal', 'value': '37478'}","{'key': 'prftPctSls', 'value': '7.6'}","{'key': 'prftPctAsts', 'value': '6.6'}","{'key': 'prftPctSHEqty', 'value': '16.3'}","{'key': 'industry', 'value': 'Aerospace and Defense'}","{'key': 'hqState', 'value': 'VA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'General Dynamics Corporation'}"
"{'key': 'rank', 'value': '98'}","{'key': 'revenues', 'value': '31754'}","{'key': 'revChange', 'value': '6.8'}","{'key': 'profits', 'value': '2859'}","{'key': 'prftChange', 'value': '-3.1'}","{'key': 'assets', 'value': '21905'}","{'key': 'totSHEqty', 'value': '-6544'}","{'key': 'mktVal', 'value': '38933'}","{'key': 'prftPctSls', 'value': '9'}","{'key': 'prftPctAsts', 'value': '13.1'}","{'key': 'prftPctSHEqty', 'value': ''}","{'key': 'industry', 'value': 'Telecommunications'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'DIRECTV'}"
"{'key': 'rank', 'value': '97'}","{'key': 'revenues', 'value': '32380'}","{'key': 'revChange', 'value': '11.2'}","{'key': 'profits', 'value': '1476'}","{'key': 'prftChange', 'value': '-9.1'}","{'key': 'assets', 'value': '54336'}","{'key': 'totSHEqty', 'value': '10567'}","{'key': 'mktVal', 'value': '22727'}","{'key': 'prftPctSls', 'value': '4.6'}","{'key': 'prftPctAsts', 'value': '2.7'}","{'key': 'prftPctSHEqty', 'value': '14'}","{'key': 'industry', 'value': 'Health Care: Insurance and Managed Care'}","{'key': 'hqState', 'value': 'CT'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'CIGNA Corporation'}"
"{'key': 'rank', 'value': '96'}","{'key': 'revenues', 'value': '33350'}","{'key': 'revChange', 'value': '1.5'}","{'key': 'profits', 'value': '193'}","{'key': 'prftChange', 'value': '-82.6'}","{'key': 'assets', 'value': '241178'}","{'key': 'totSHEqty', 'value': '12524'}","{'key': 'mktVal', 'value': ''}","{'key': 'prftPctSls', 'value': '0.6'}","{'key': 'prftPctAsts', 'value': '0.1'}","{'key': 'prftPctSHEqty', 'value': '1.5'}","{'key': 'industry', 'value': 'Insurance: Life, Health (Mutual)'}","{'key': 'hqState', 'value': 'MA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Massachusetts Mutual Life Insurance Company'}"
"{'key': 'rank', 'value': '94'}","{'key': 'revenues', 'value': '34327'}","{'key': 'revChange', 'value': '-4.9'}","{'key': 'profits', 'value': '-1466'}","{'key': 'prftChange', 'value': ''}","{'key': 'assets', 'value': '11034'}","{'key': 'totSHEqty', 'value': '-1415'}","{'key': 'mktVal', 'value': '1776'}","{'key': 'prftPctSls', 'value': '-4.3'}","{'key': 'prftPctAsts', 'value': '-13.3'}","{'key': 'prftPctSHEqty', 'value': ''}","{'key': 'industry', 'value': 'Food and Drug Stores'}","{'key': 'hqState', 'value': 'MN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Supervalu Inc.'}"
"{'key': 'rank', 'value': '95'}","{'key': 'revenues', 'value': '33817'}","{'key': 'revChange', 'value': '5.2'}","{'key': 'profits', 'value': '1722'}","{'key': 'prftChange', 'value': '-16.4'}","{'key': 'assets', 'value': '498728'}","{'key': 'totSHEqty', 'value': '30779'}","{'key': 'mktVal', 'value': ''}","{'key': 'prftPctSls', 'value': '5.1'}","{'key': 'prftPctAsts', 'value': '0.3'}","{'key': 'prftPctSHEqty', 'value': '5.6'}","{'key': 'industry', 'value': 'Insurance: Life, Health (Mutual)'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'TIAA-CREF'}"
"{'key': 'rank', 'value': '93'}","{'key': 'revenues', 'value': '34482'}","{'key': 'revChange', 'value': '3.6'}","{'key': 'profits', 'value': '778'}","{'key': 'prftChange', 'value': '33.4'}","{'key': 'assets', 'value': '12177'}","{'key': 'totSHEqty', 'value': '6201'}","{'key': 'mktVal', 'value': '14976'}","{'key': 'prftPctSls', 'value': '2.3'}","{'key': 'prftPctAsts', 'value': '6.4'}","{'key': 'prftPctSHEqty', 'value': '12.5'}","{'key': 'industry', 'value': 'Food Production'}","{'key': 'hqState', 'value': 'AR'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Tyson Foods, Inc.'}"
"{'key': 'rank', 'value': '92'}","{'key': 'revenues', 'value': '34507'}","{'key': 'revChange', 'value': '3.6'}","{'key': 'profits', 'value': '2280'}","{'key': 'prftChange', 'value': '-1.1'}","{'key': 'assets', 'value': '123520'}","{'key': 'totSHEqty', 'value': '21480'}","{'key': 'mktVal', 'value': '25296'}","{'key': 'prftPctSls', 'value': '6.6'}","{'key': 'prftPctAsts', 'value': '1.8'}","{'key': 'prftPctSHEqty', 'value': '10.6'}","{'key': 'industry', 'value': 'Insurance: Property and Casualty (Stock)'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'The Allstate Corporation'}"
"{'key': 'rank', 'value': '91'}","{'key': 'revenues', 'value': '34542'}","{'key': 'revChange', 'value': '5.5'}","{'key': 'profits', 'value': '797'}","{'key': 'prftChange', 'value': '6.5'}","{'key': 'assets', 'value': '171234'}","{'key': 'totSHEqty', 'value': '14408'}","{'key': 'mktVal', 'value': ''}","{'key': 'prftPctSls', 'value': '2.3'}","{'key': 'prftPctAsts', 'value': '0.5'}","{'key': 'prftPctSHEqty', 'value': '5.5'}","{'key': 'industry', 'value': 'Insurance: Property and Casualty (Mutual)'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Nationwide Mutual Insurance Co.'}"
"{'key': 'rank', 'value': '90'}","{'key': 'revenues', 'value': '34932'}","{'key': 'revChange', 'value': '3.3'}","{'key': 'profits', 'value': '5359'}","{'key': 'prftChange', 'value': '19.6'}","{'key': 'assets', 'value': '153375'}","{'key': 'totSHEqty', 'value': '19496'}","{'key': 'mktVal', 'value': '95663'}","{'key': 'prftPctSls', 'value': '15.3'}","{'key': 'prftPctAsts', 'value': '3.5'}","{'key': 'prftPctSHEqty', 'value': '27.5'}","{'key': 'industry', 'value': 'Commercial Banks'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'American Express Company'}"
"{'key': 'rank', 'value': '89'}","{'key': 'revenues', 'value': '35299'}","{'key': 'revChange', 'value': '0.8'}","{'key': 'profits', 'value': '3915'}","{'key': 'prftChange', 'value': '27.6'}","{'key': 'assets', 'value': '72557'}","{'key': 'totSHEqty', 'value': '32373'}","{'key': 'mktVal', 'value': '58768'}","{'key': 'prftPctSls', 'value': '11.1'}","{'key': 'prftPctAsts', 'value': '5.4'}","{'key': 'prftPctSHEqty', 'value': '12.1'}","{'key': 'industry', 'value': 'Food Consumer Products'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Mondelez International, Inc.'}"
"{'key': 'rank', 'value': '88'}","{'key': 'revenues', 'value': '36026'}","{'key': 'revChange', 'value': '5'}","{'key': 'profits', 'value': '1326'}","{'key': 'prftChange', 'value': '-0.5'}","{'key': 'assets', 'value': '236749'}","{'key': 'totSHEqty', 'value': '17854'}","{'key': 'mktVal', 'value': ''}","{'key': 'prftPctSls', 'value': '3.7'}","{'key': 'prftPctAsts', 'value': '0.6'}","{'key': 'prftPctSHEqty', 'value': '7.4'}","{'key': 'industry', 'value': 'Insurance: Life, Health (Mutual)'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'New York Life Insurance Company'}"
"{'key': 'rank', 'value': '87'}","{'key': 'revenues', 'value': '36188'}","{'key': 'revChange', 'value': '-9.2'}","{'key': 'profits', 'value': '-1365'}","{'key': 'prftChange', 'value': ''}","{'key': 'assets', 'value': '18261'}","{'key': 'totSHEqty', 'value': '1739'}","{'key': 'mktVal', 'value': '5083'}","{'key': 'prftPctSls', 'value': '-3.8'}","{'key': 'prftPctAsts', 'value': '-7.5'}","{'key': 'prftPctSHEqty', 'value': '-78.5'}","{'key': 'industry', 'value': 'General Merchandisers'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Sears Holdings Corporation'}"
"{'key': 'rank', 'value': '85'}","{'key': 'revenues', 'value': '36566'}","{'key': 'revChange', 'value': '8.5'}","{'key': 'profits', 'value': '7097'}","{'key': 'prftChange', 'value': '502'}","{'key': 'assets', 'value': '50944'}","{'key': 'totSHEqty', 'value': '16998'}","{'key': 'mktVal', 'value': '72148'}","{'key': 'prftPctSls', 'value': '19.4'}","{'key': 'prftPctAsts', 'value': '13.9'}","{'key': 'prftPctSHEqty', 'value': '41.8'}","{'key': 'industry', 'value': 'Entertainment'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Twenty-First Century Fox, Inc.'}"
"{'key': 'rank', 'value': '86'}","{'key': 'revenues', 'value': '36475'}","{'key': 'revChange', 'value': '-7.7'}","{'key': 'profits', 'value': '4848'}","{'key': 'prftChange', 'value': '73.9'}","{'key': 'assets', 'value': '51499'}","{'key': 'totSHEqty', 'value': '16229'}","{'key': 'mktVal', 'value': '61482'}","{'key': 'prftPctSls', 'value': '13.3'}","{'key': 'prftPctAsts', 'value': '9.4'}","{'key': 'prftPctSHEqty', 'value': '29.9'}","{'key': 'industry', 'value': 'Chemicals'}","{'key': 'hqState', 'value': 'DE'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'E.I. du Pont de Nemours and Company'}"
"{'key': 'rank', 'value': '84'}","{'key': 'revenues', 'value': '36694'}","{'key': 'revChange', 'value': '-4.4'}","{'key': 'profits', 'value': '5052'}","{'key': 'prftChange', 'value': '149.5'}","{'key': 'assets', 'value': '42754'}","{'key': 'totSHEqty', 'value': '24720'}","{'key': 'mktVal', 'value': '26962'}","{'key': 'prftPctSls', 'value': '13.8'}","{'key': 'prftPctAsts', 'value': '11.8'}","{'key': 'prftPctSHEqty', 'value': '20.4'}","{'key': 'industry', 'value': 'Petroleum Refining'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Hess Corporation'}"
"{'key': 'rank', 'value': '83'}","{'key': 'revenues', 'value': '36848'}","{'key': 'revChange', 'value': '13.9'}","{'key': 'profits', 'value': '2932'}","{'key': 'prftChange', 'value': '4211'}","{'key': 'assets', 'value': '832702'}","{'key': 'totSHEqty', 'value': '65921'}","{'key': 'mktVal', 'value': '61581'}","{'key': 'prftPctSls', 'value': '8'}","{'key': 'prftPctAsts', 'value': '0.4'}","{'key': 'prftPctSHEqty', 'value': '4.4'}","{'key': 'industry', 'value': 'Commercial Banks'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Morgan Stanley'}"
